,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,label
3830,0,1,1,21,0,0,2,2,0,0,21,2,2,6,1,0,2,2,0,4,0,21,2,2,1,1,0,0,0,0,0,1,1,21,0,0,2,2,0,0,21,2,2,6,1,0,2,2,0,4,0,21,2,2,1,1,0,0,0,0,.java
3831,4,3,1,17,0,12,13,13,0,0,17,13,13,23,3,12,14,14,4,0,0,17,13,13,3,1,12,4,0,0,4,3,1,17,0,12,13,13,0,0,17,13,13,23,3,12,14,14,4,0,0,17,13,13,3,1,12,4,0,0,.java
3832,20,5,8,43,0,6,5,5,0,0,43,5,5,10,5,6,4,4,20,7,0,43,5,5,5,8,6,20,0,0,20,5,8,43,0,6,5,5,0,0,43,5,5,10,5,6,4,4,20,7,0,43,5,5,5,8,6,20,0,0,.java
3833,12,4,0,44,0,2,11,11,0,0,44,11,11,14,4,2,2,2,12,7,0,44,11,11,4,0,2,12,0,0,12,4,0,44,0,2,11,11,0,0,44,11,11,14,4,2,2,2,12,7,0,44,11,11,4,0,2,12,0,0,.java
3834,2,0,0,12,0,1,3,3,0,0,12,3,3,6,0,1,2,2,2,2,0,12,3,3,0,0,1,2,0,0,2,0,0,12,0,1,3,3,0,0,12,3,3,6,0,1,2,2,2,2,0,12,3,3,0,0,1,2,0,0,.java
3835,2,0,0,12,0,1,3,3,0,0,12,3,3,6,0,1,2,2,2,2,0,12,3,3,0,0,1,2,0,0,2,0,0,12,0,1,3,3,0,0,12,3,3,6,0,1,2,2,2,2,0,12,3,3,0,0,1,2,0,0,.java
3836,2,0,0,12,0,1,3,3,0,0,12,3,3,6,0,1,2,2,2,2,0,12,3,3,0,0,1,2,0,0,2,0,0,12,0,1,3,3,0,0,12,3,3,6,0,1,2,2,2,2,0,12,3,3,0,0,1,2,0,0,.java
3837,0,0,0,5,0,0,1,1,0,0,5,1,1,2,0,0,1,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,5,1,1,2,0,0,1,1,0,0,0,5,1,1,0,0,0,0,0,0,.java
3838,0,2,0,20,0,2,3,3,0,0,20,3,3,9,2,2,2,2,0,4,0,20,3,3,2,0,2,0,0,0,0,2,0,20,0,2,3,3,0,0,20,3,3,9,2,2,2,2,0,4,0,20,3,3,2,0,2,0,0,0,.java
3839,12,14,0,18,0,1,9,9,0,0,18,9,9,11,14,1,16,16,12,2,0,18,9,9,14,0,1,12,0,0,12,14,0,18,0,1,9,9,0,0,18,9,9,11,14,1,16,16,12,2,0,18,9,9,14,0,1,12,0,0,.java
3840,12,14,0,18,0,1,9,9,0,0,18,9,9,11,14,1,16,16,12,2,0,18,9,9,14,0,1,12,0,0,12,14,0,18,0,1,9,9,0,0,18,9,9,11,14,1,16,16,12,2,0,18,9,9,14,0,1,12,0,0,.java
3841,16,14,1,54,1,10,29,29,12,12,54,29,29,28,14,10,9,9,16,11,0,54,29,29,14,1,10,16,3,0,16,14,1,54,1,10,29,29,12,12,54,29,29,28,14,10,9,9,16,11,0,54,29,29,14,1,10,16,3,0,.java
3842,0,1,1,10,0,0,2,2,3,3,10,2,2,3,1,0,1,1,0,1,0,10,2,2,1,1,0,0,1,0,0,1,1,10,0,0,2,2,3,3,10,2,2,3,1,0,1,1,0,1,0,10,2,2,1,1,0,0,1,0,.java
3843,0,2,1,8,0,1,4,4,3,3,8,4,4,5,2,1,3,3,0,1,0,8,4,4,2,1,1,0,1,0,0,2,1,8,0,1,4,4,3,3,8,4,4,5,2,1,3,3,0,1,0,8,4,4,2,1,1,0,1,0,.java
3844,0,1,1,12,0,0,3,3,1,1,12,3,3,4,1,0,2,2,0,2,0,12,3,3,1,1,0,0,1,0,0,1,1,12,0,0,3,3,1,1,12,3,3,4,1,0,2,2,0,2,0,12,3,3,1,1,0,0,1,0,.java
3845,0,2,1,20,0,1,7,7,2,1,20,7,7,6,2,1,2,2,0,2,0,20,7,7,2,1,1,0,1,0,0,2,1,20,0,1,7,7,2,1,20,7,7,6,2,1,2,2,0,2,0,20,7,7,2,1,1,0,1,0,.java
3846,0,1,1,17,0,1,6,6,2,1,17,6,6,6,1,1,2,2,0,2,0,17,6,6,1,1,1,0,1,0,0,1,1,17,0,1,6,6,2,1,17,6,6,6,1,1,2,2,0,2,0,17,6,6,1,1,1,0,1,0,.java
3847,4,3,1,22,1,3,11,11,5,3,22,11,11,10,3,3,2,2,4,3,0,22,11,11,3,1,3,4,2,0,4,3,1,22,1,3,11,11,5,3,22,11,11,10,3,3,2,2,4,3,0,22,11,11,3,1,3,4,2,0,.java
3848,16,8,3,38,2,7,12,12,0,0,38,12,12,17,8,7,5,5,16,7,0,38,12,12,8,3,7,16,0,0,16,8,3,38,2,7,12,12,0,0,38,12,12,17,8,7,5,5,16,7,0,38,12,12,8,3,7,16,0,0,.java
3849,4,1,0,30,0,3,6,6,0,0,30,6,6,12,1,3,3,3,4,7,0,30,6,6,1,0,3,4,0,0,4,1,0,30,0,3,6,6,0,0,30,6,6,12,1,3,3,3,4,7,0,30,6,6,1,0,3,4,0,0,.java
3850,0,2,0,6,0,2,5,5,0,0,6,5,5,5,2,2,2,2,0,1,0,6,5,5,2,0,2,0,0,0,0,2,0,6,0,2,5,5,0,0,6,5,5,5,2,2,2,2,0,1,0,6,5,5,2,0,2,0,0,0,.java
3851,0,2,0,11,0,6,7,7,0,0,11,7,7,14,2,6,8,8,0,1,0,11,7,7,2,0,6,0,0,0,0,2,0,11,0,6,7,7,0,0,11,7,7,14,2,6,8,8,0,1,0,11,7,7,2,0,6,0,0,0,.java
3852,0,5,0,36,0,2,11,11,0,0,36,11,11,13,5,2,3,3,0,3,0,36,11,11,5,0,2,0,0,0,0,5,0,36,0,2,11,11,0,0,36,11,11,13,5,2,3,3,0,3,0,36,11,11,5,0,2,0,0,0,.java
3853,0,6,2,33,0,4,15,15,13,13,33,15,15,15,6,4,8,8,0,6,0,33,15,15,6,2,4,0,0,0,0,6,2,33,0,4,15,15,13,13,33,15,15,15,6,4,8,8,0,6,0,33,15,15,6,2,4,0,0,0,.java
3854,0,0,0,9,0,0,1,1,0,0,9,1,1,3,0,0,1,1,0,1,0,9,1,1,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,9,1,1,3,0,0,1,1,0,1,0,9,1,1,0,0,0,0,0,0,.java
3855,2,2,0,18,0,1,6,6,0,0,18,6,6,6,2,1,4,4,2,3,0,18,6,6,2,0,1,2,0,0,2,2,0,18,0,1,6,6,0,0,18,6,6,6,2,1,4,4,2,3,0,18,6,6,2,0,1,2,0,0,.java
3856,2,2,0,18,0,1,6,6,0,0,18,6,6,6,2,1,4,4,2,3,0,18,6,6,2,0,1,2,0,0,2,2,0,18,0,1,6,6,0,0,18,6,6,6,2,1,4,4,2,3,0,18,6,6,2,0,1,2,0,0,.java
3857,14,3,1,21,0,1,9,9,2,2,21,9,9,11,3,1,3,3,14,4,0,21,9,9,3,1,1,14,0,0,14,3,1,21,0,1,9,9,2,2,21,9,9,11,3,1,3,3,14,4,0,21,9,9,3,1,1,14,0,0,.java
3858,2,2,1,28,1,5,9,9,1,0,28,9,9,15,2,5,5,5,2,6,0,28,9,9,2,1,5,2,1,0,2,2,1,28,1,5,9,9,1,0,28,9,9,15,2,5,5,5,2,6,0,28,9,9,2,1,5,2,1,0,.java
3859,0,0,1,12,0,6,13,13,0,0,12,13,13,20,0,6,13,13,0,1,0,12,13,13,0,1,6,0,1,0,0,0,1,12,0,6,13,13,0,0,12,13,13,20,0,6,13,13,0,1,0,12,13,13,0,1,6,0,1,0,.java
3860,0,1,1,8,0,4,6,6,0,0,8,6,6,9,1,4,6,6,0,0,0,8,6,6,1,1,4,0,1,0,0,1,1,8,0,4,6,6,0,0,8,6,6,9,1,4,6,6,0,0,0,8,6,6,1,1,4,0,1,0,.java
3861,0,1,1,12,0,3,7,7,0,0,12,7,7,7,1,3,2,2,0,1,0,12,7,7,1,1,3,0,1,0,0,1,1,12,0,3,7,7,0,0,12,7,7,7,1,3,2,2,0,1,0,12,7,7,1,1,3,0,1,0,.java
3862,4,3,1,17,0,5,14,14,2,2,17,14,14,14,3,5,3,3,4,3,0,17,14,14,3,1,5,4,1,0,4,3,1,17,0,5,14,14,2,2,17,14,14,14,3,5,3,3,4,3,0,17,14,14,3,1,5,4,1,0,.java
3863,0,3,1,23,2,2,9,9,0,1,23,9,9,10,3,2,4,4,0,4,0,23,9,9,3,1,2,0,2,0,0,3,1,23,2,2,9,9,0,1,23,9,9,10,3,2,4,4,0,4,0,23,9,9,3,1,2,0,2,0,.java
3864,0,1,0,19,0,1,5,5,0,0,19,5,5,7,1,1,2,2,0,2,0,19,5,5,1,0,1,0,0,0,0,1,0,19,0,1,5,5,0,0,19,5,5,7,1,1,2,2,0,2,0,19,5,5,1,0,1,0,0,0,.java
3865,0,1,0,19,0,1,5,5,0,0,19,5,5,7,1,1,2,2,0,2,0,19,5,5,1,0,1,0,0,0,0,1,0,19,0,1,5,5,0,0,19,5,5,7,1,1,2,2,0,2,0,19,5,5,1,0,1,0,0,0,.java
3866,0,1,0,18,0,1,4,4,0,0,18,4,4,6,1,1,2,2,0,2,0,18,4,4,1,0,1,0,0,0,0,1,0,18,0,1,4,4,0,0,18,4,4,6,1,1,2,2,0,2,0,18,4,4,1,0,1,0,0,0,.java
3867,0,0,0,25,0,1,11,11,0,0,25,11,11,7,0,1,2,2,0,2,0,25,11,11,0,0,1,0,0,0,0,0,0,25,0,1,11,11,0,0,25,11,11,7,0,1,2,2,0,2,0,25,11,11,0,0,1,0,0,0,.java
3868,0,0,0,3,0,0,5,5,0,0,3,5,5,6,0,0,1,1,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,3,0,0,5,5,0,0,3,5,5,6,0,0,1,1,0,0,0,3,5,5,0,0,0,0,0,0,.java
3869,32,2,1,48,1,9,46,46,2,2,48,46,46,25,2,9,9,9,32,3,0,48,46,46,2,1,9,32,55,0,32,2,1,48,1,9,46,46,2,2,48,46,46,25,2,9,9,9,32,3,0,48,46,46,2,1,9,32,55,0,.java
3870,6,3,0,47,0,0,24,24,0,0,47,24,24,11,3,0,4,4,6,7,0,47,24,24,3,0,0,6,0,0,6,3,0,47,0,0,24,24,0,0,47,24,24,11,3,0,4,4,6,7,0,47,24,24,3,0,0,6,0,0,.java
3871,12,2,1,13,0,3,5,5,0,0,13,5,5,7,2,3,2,2,12,2,0,13,5,5,2,1,3,12,0,0,12,2,1,13,0,3,5,5,0,0,13,5,5,7,2,3,2,2,12,2,0,13,5,5,2,1,3,12,0,0,.java
3872,2,3,0,5,0,1,3,3,0,0,5,3,3,3,3,1,2,2,2,0,0,5,3,3,3,0,1,2,0,0,2,3,0,5,0,1,3,3,0,0,5,3,3,3,3,1,2,2,2,0,0,5,3,3,3,0,1,2,0,0,.java
3873,0,2,0,3,0,0,1,1,0,0,3,1,1,2,2,0,1,1,0,0,0,3,1,1,2,0,0,0,0,0,0,2,0,3,0,0,1,1,0,0,3,1,1,2,2,0,1,1,0,0,0,3,1,1,2,0,0,0,0,0,.java
3874,0,0,0,16,0,0,2,2,0,0,16,2,2,5,0,0,2,2,0,3,0,16,2,2,0,0,0,0,0,0,0,0,0,16,0,0,2,2,0,0,16,2,2,5,0,0,2,2,0,3,0,16,2,2,0,0,0,0,0,0,.java
3875,0,2,0,8,0,1,1,1,2,2,8,1,1,4,2,1,1,1,0,2,0,8,1,1,2,0,1,0,0,0,0,2,0,8,0,1,1,1,2,2,8,1,1,4,2,1,1,1,0,2,0,8,1,1,2,0,1,0,0,0,.java
3876,0,0,0,3,0,1,4,4,0,0,3,4,4,4,0,1,3,3,0,0,0,3,4,4,0,0,1,0,0,0,0,0,0,3,0,1,4,4,0,0,3,4,4,4,0,1,3,3,0,0,0,3,4,4,0,0,1,0,0,0,.java
3877,0,0,0,3,0,1,3,3,0,0,3,3,3,3,0,1,3,3,0,0,0,3,3,3,0,0,1,0,0,0,0,0,0,3,0,1,3,3,0,0,3,3,3,3,0,1,3,3,0,0,0,3,3,3,0,0,1,0,0,0,.java
3878,0,0,0,4,0,4,6,6,0,0,4,6,6,5,0,4,5,5,0,0,0,4,6,6,0,0,4,0,0,0,0,0,0,4,0,4,6,6,0,0,4,6,6,5,0,4,5,5,0,0,0,4,6,6,0,0,4,0,0,0,.java
3879,0,0,0,4,0,1,3,3,0,0,4,3,3,3,0,1,4,4,0,0,0,4,3,3,0,0,1,0,0,0,0,0,0,4,0,1,3,3,0,0,4,3,3,3,0,1,4,4,0,0,0,4,3,3,0,0,1,0,0,0,.java
3880,0,1,0,24,0,3,14,14,2,2,24,14,14,12,1,3,5,5,0,1,0,24,14,14,1,0,3,0,0,0,0,1,0,24,0,3,14,14,2,2,24,14,14,12,1,3,5,5,0,1,0,24,14,14,1,0,3,0,0,0,.java
3881,0,0,0,3,0,1,4,4,0,0,3,4,4,4,0,1,3,3,0,0,0,3,4,4,0,0,1,0,0,0,0,0,0,3,0,1,4,4,0,0,3,4,4,4,0,1,3,3,0,0,0,3,4,4,0,0,1,0,0,0,.java
3882,2,0,0,5,0,0,2,2,0,0,5,2,2,3,0,0,2,2,2,0,0,5,2,2,0,0,0,2,0,0,2,0,0,5,0,0,2,2,0,0,5,2,2,3,0,0,2,2,2,0,0,5,2,2,0,0,0,2,0,0,.java
3883,8,3,0,20,0,2,5,5,0,0,20,5,5,8,3,2,2,2,8,3,0,20,5,5,3,0,2,8,0,0,8,3,0,20,0,2,5,5,0,0,20,5,5,8,3,2,2,2,8,3,0,20,5,5,3,0,2,8,0,0,.java
3884,0,8,0,6,0,0,4,4,0,0,6,4,4,6,8,0,1,1,0,1,0,6,4,4,8,0,0,0,0,0,0,8,0,6,0,0,4,4,0,0,6,4,4,6,8,0,1,1,0,1,0,6,4,4,8,0,0,0,0,0,.java
3885,0,20,0,38,0,19,27,27,0,0,38,27,27,27,20,19,13,13,0,5,0,38,27,27,20,0,19,0,0,0,0,20,0,38,0,19,27,27,0,0,38,27,27,27,20,19,13,13,0,5,0,38,27,27,20,0,19,0,0,0,.java
3886,60,21,0,65,0,2,29,29,0,0,65,29,29,24,21,2,9,9,60,11,0,65,29,29,21,0,2,60,0,0,60,21,0,65,0,2,29,29,0,0,65,29,29,24,21,2,9,9,60,11,0,65,29,29,21,0,2,60,0,0,.java
3887,2,1,1,12,0,5,7,7,0,0,12,7,7,9,1,5,7,7,2,0,0,12,7,7,1,1,5,2,0,0,2,1,1,12,0,5,7,7,0,0,12,7,7,9,1,5,7,7,2,0,0,12,7,7,1,1,5,2,0,0,.java
3888,2,3,2,19,0,5,6,6,0,0,19,6,6,16,3,5,4,4,2,4,0,19,6,6,3,2,5,2,4,0,2,3,2,19,0,5,6,6,0,0,19,6,6,16,3,5,4,4,2,4,0,19,6,6,3,2,5,2,4,0,.java
3889,30,25,4,30,0,8,18,18,0,0,30,18,18,15,25,8,6,6,30,5,0,30,18,18,25,4,8,30,4,0,30,25,4,30,0,8,18,18,0,0,30,18,18,15,25,8,6,6,30,5,0,30,18,18,25,4,8,30,4,0,.java
3890,16,18,0,23,0,6,11,11,0,0,23,11,11,11,18,6,5,5,16,4,0,23,11,11,18,0,6,16,0,0,16,18,0,23,0,6,11,11,0,0,23,11,11,11,18,6,5,5,16,4,0,23,11,11,18,0,6,16,0,0,.java
3891,30,25,4,30,0,8,18,18,0,0,30,18,18,15,25,8,6,6,30,5,0,30,18,18,25,4,8,30,4,0,30,25,4,30,0,8,18,18,0,0,30,18,18,15,25,8,6,6,30,5,0,30,18,18,25,4,8,30,4,0,.java
3892,48,16,0,159,0,23,108,108,10,16,159,108,108,122,16,23,4,4,48,16,0,159,108,108,16,0,23,48,6,0,48,16,0,159,0,23,108,108,10,16,159,108,108,122,16,23,4,4,48,16,0,159,108,108,16,0,23,48,6,0,.java
3893,0,4,1,18,0,0,2,2,2,2,18,2,2,6,4,0,1,1,0,3,0,18,2,2,4,1,0,0,0,0,0,4,1,18,0,0,2,2,2,2,18,2,2,6,4,0,1,1,0,3,0,18,2,2,4,1,0,0,0,0,.java
3894,0,6,8,41,0,2,23,23,4,4,41,23,23,14,6,2,5,5,0,4,0,41,23,23,6,8,2,0,0,0,0,6,8,41,0,2,23,23,4,4,41,23,23,14,6,2,5,5,0,4,0,41,23,23,6,8,2,0,0,0,.java
3895,2,3,0,17,0,0,2,2,1,1,17,2,2,4,3,0,2,2,2,2,0,17,2,2,3,0,0,2,0,0,2,3,0,17,0,0,2,2,1,1,17,2,2,4,3,0,2,2,2,2,0,17,2,2,3,0,0,2,0,0,.java
3896,2,3,0,17,0,0,2,2,1,1,17,2,2,4,3,0,2,2,2,2,0,17,2,2,3,0,0,2,0,0,2,3,0,17,0,0,2,2,1,1,17,2,2,4,3,0,2,2,2,2,0,17,2,2,3,0,0,2,0,0,.java
3897,0,4,0,22,0,0,1,1,1,1,22,1,1,5,4,0,1,1,0,3,0,22,1,1,4,0,0,0,0,0,0,4,0,22,0,0,1,1,1,1,22,1,1,5,4,0,1,1,0,3,0,22,1,1,4,0,0,0,0,0,.java
3898,2,18,1,65,0,11,19,19,3,4,65,19,19,22,18,11,9,9,2,8,0,65,19,19,18,1,11,2,0,0,2,18,1,65,0,11,19,19,3,4,65,19,19,22,18,11,9,9,2,8,0,65,19,19,18,1,11,2,0,0,.java
3899,4,5,1,38,0,2,7,7,4,4,38,7,7,12,5,2,4,4,4,5,0,38,7,7,5,1,2,4,0,0,4,5,1,38,0,2,7,7,4,4,38,7,7,12,5,2,4,4,4,5,0,38,7,7,5,1,2,4,0,0,.java
3900,0,10,0,39,0,1,5,5,1,1,39,5,5,8,10,1,2,2,0,5,0,39,5,5,10,0,1,0,0,0,0,10,0,39,0,1,5,5,1,1,39,5,5,8,10,1,2,2,0,5,0,39,5,5,10,0,1,0,0,0,.java
3901,0,5,1,27,0,4,5,5,4,5,27,5,5,12,5,4,6,6,0,3,0,27,5,5,5,1,4,0,1,0,0,5,1,27,0,4,5,5,4,5,27,5,5,12,5,4,6,6,0,3,0,27,5,5,5,1,4,0,1,0,.java
3902,0,0,1,16,0,8,14,14,3,3,16,14,14,23,0,8,15,15,0,1,0,16,14,14,0,1,8,0,0,0,0,0,1,16,0,8,14,14,3,3,16,14,14,23,0,8,15,15,0,1,0,16,14,14,0,1,8,0,0,0,.java
3903,0,0,6,11,0,7,8,8,2,2,11,8,8,18,0,7,9,9,0,0,0,11,8,8,0,6,7,0,0,0,0,0,6,11,0,7,8,8,2,2,11,8,8,18,0,7,9,9,0,0,0,11,8,8,0,6,7,0,0,0,.java
3904,0,3,1,17,0,11,13,13,0,0,17,13,13,22,3,11,14,14,0,0,0,17,13,13,3,1,11,0,0,0,0,3,1,17,0,11,13,13,0,0,17,13,13,22,3,11,14,14,0,0,0,17,13,13,3,1,11,0,0,0,.java
3905,0,0,1,10,0,3,6,6,0,0,10,6,6,10,0,3,7,7,0,0,0,10,6,6,0,1,3,0,0,0,0,0,1,10,0,3,6,6,0,0,10,6,6,10,0,3,7,7,0,0,0,10,6,6,0,1,3,0,0,0,.java
3906,6,7,0,43,0,5,12,12,0,0,43,12,12,17,7,5,4,4,6,8,0,43,12,12,7,0,5,6,0,0,6,7,0,43,0,5,12,12,0,0,43,12,12,17,7,5,4,4,6,8,0,43,12,12,7,0,5,6,0,0,.java
3907,52,27,0,53,0,0,48,48,2,14,53,48,48,20,27,0,20,20,52,0,0,53,48,48,27,0,0,52,12,0,52,27,0,53,0,0,48,48,2,14,53,48,48,20,27,0,20,20,52,0,0,53,48,48,27,0,0,52,12,0,.java
3908,0,1,0,7,0,4,5,5,0,0,7,5,5,9,1,4,6,6,0,0,0,7,5,5,1,0,4,0,0,0,0,1,0,7,0,4,5,5,0,0,7,5,5,9,1,4,6,6,0,0,0,7,5,5,1,0,4,0,0,0,.java
3909,90,32,0,60,0,4,39,39,1,1,60,39,39,29,32,4,6,6,90,9,0,60,39,39,32,0,4,90,0,0,90,32,0,60,0,4,39,39,1,1,60,39,39,29,32,4,6,6,90,9,0,60,39,39,32,0,4,90,0,0,.java
3910,0,0,0,4,0,0,1,1,2,2,4,1,1,2,0,0,1,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,2,4,1,1,2,0,0,1,1,0,0,0,4,1,1,0,0,0,0,0,0,.java
3911,0,2,0,4,0,0,5,5,3,3,4,5,5,6,2,0,1,1,0,0,0,4,5,5,2,0,0,0,0,0,0,2,0,4,0,0,5,5,3,3,4,5,5,6,2,0,1,1,0,0,0,4,5,5,2,0,0,0,0,0,.java
3912,0,0,0,4,0,0,2,2,1,1,4,2,2,3,0,0,1,1,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,4,0,0,2,2,1,1,4,2,2,3,0,0,1,1,0,0,0,4,2,2,0,0,0,0,0,0,.java
3913,0,1,0,8,0,4,5,5,0,0,8,5,5,9,1,4,6,6,0,0,0,8,5,5,1,0,4,0,0,0,0,1,0,8,0,4,5,5,0,0,8,5,5,9,1,4,6,6,0,0,0,8,5,5,1,0,4,0,0,0,.java
3914,0,16,0,55,2,27,50,50,17,18,55,50,50,47,16,27,17,17,0,7,0,55,50,50,16,0,27,0,2,0,0,16,0,55,2,27,50,50,17,18,55,50,50,47,16,27,17,17,0,7,0,55,50,50,16,0,27,0,2,0,.java
3915,0,3,0,12,0,8,8,8,0,0,12,8,8,15,3,8,9,9,0,0,0,12,8,8,3,0,8,0,0,0,0,3,0,12,0,8,8,8,0,0,12,8,8,15,3,8,9,9,0,0,0,12,8,8,3,0,8,0,0,0,.java
3916,2,0,0,10,0,0,3,3,0,0,10,3,3,4,0,0,2,2,2,1,0,10,3,3,0,0,0,2,0,0,2,0,0,10,0,0,3,3,0,0,10,3,3,4,0,0,2,2,2,1,0,10,3,3,0,0,0,2,0,0,.java
3917,0,0,0,4,0,0,0,0,0,0,4,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,.java
3918,0,0,0,11,0,7,14,14,0,0,11,14,14,22,0,7,15,15,0,0,0,11,14,14,0,0,7,0,0,0,0,0,0,11,0,7,14,14,0,0,11,14,14,22,0,7,15,15,0,0,0,11,14,14,0,0,7,0,0,0,.java
3919,0,1,0,8,0,4,5,5,0,0,8,5,5,9,1,4,6,6,0,0,0,8,5,5,1,0,4,0,0,0,0,1,0,8,0,4,5,5,0,0,8,5,5,9,1,4,6,6,0,0,0,8,5,5,1,0,4,0,0,0,.java
3920,0,0,0,4,0,0,0,0,0,0,4,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,.java
3921,10,5,0,6,0,0,3,3,0,0,6,3,3,3,5,0,2,2,10,0,0,6,3,3,5,0,0,10,0,0,10,5,0,6,0,0,3,3,0,0,6,3,3,3,5,0,2,2,10,0,0,6,3,3,5,0,0,10,0,0,.java
3922,0,0,0,4,0,0,0,0,0,0,4,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,.java
3923,4,1,0,6,0,0,2,2,0,0,6,2,2,2,1,0,2,2,4,0,0,6,2,2,1,0,0,4,0,0,4,1,0,6,0,0,2,2,0,0,6,2,2,2,1,0,2,2,4,0,0,6,2,2,1,0,0,4,0,0,.java
3924,4,0,0,32,0,2,9,9,0,0,32,9,9,13,0,2,2,2,4,6,0,32,9,9,0,0,2,4,0,0,4,0,0,32,0,2,9,9,0,0,32,9,9,13,0,2,2,2,4,6,0,32,9,9,0,0,2,4,0,0,.java
3925,48,16,1,38,0,1,21,21,2,2,38,21,21,17,16,1,4,4,48,6,0,38,21,21,16,1,1,48,0,0,48,16,1,38,0,1,21,21,2,2,38,21,21,17,16,1,4,4,48,6,0,38,21,21,16,1,1,48,0,0,.java
3926,0,2,0,12,0,3,2,2,0,0,12,2,2,9,2,3,2,2,0,1,0,12,2,2,2,0,3,0,0,0,0,2,0,12,0,3,2,2,0,0,12,2,2,9,2,3,2,2,0,1,0,12,2,2,2,0,3,0,0,0,.java
3927,0,5,0,23,0,0,9,9,0,0,23,9,9,7,5,0,4,4,0,3,0,23,9,9,5,0,0,0,0,0,0,5,0,23,0,0,9,9,0,0,23,9,9,7,5,0,4,4,0,3,0,23,9,9,5,0,0,0,0,0,.java
3928,0,4,0,17,0,0,8,8,0,0,17,8,8,6,4,0,4,4,0,2,0,17,8,8,4,0,0,0,0,0,0,4,0,17,0,0,8,8,0,0,17,8,8,6,4,0,4,4,0,2,0,17,8,8,4,0,0,0,0,0,.java
3929,0,0,0,16,0,0,2,2,0,0,16,2,2,5,0,0,1,1,0,2,0,16,2,2,0,0,0,0,0,0,0,0,0,16,0,0,2,2,0,0,16,2,2,5,0,0,1,1,0,2,0,16,2,2,0,0,0,0,0,0,.java
3930,4,6,0,36,0,1,6,6,0,0,36,6,6,9,6,1,9,9,4,5,0,36,6,6,6,0,1,4,0,0,4,6,0,36,0,1,6,6,0,0,36,6,6,9,6,1,9,9,4,5,0,36,6,6,6,0,1,4,0,0,.java
3931,4,5,0,35,0,1,6,6,0,0,35,6,6,9,5,1,8,8,4,5,0,35,6,6,5,0,1,4,0,0,4,5,0,35,0,1,6,6,0,0,35,6,6,9,5,1,8,8,4,5,0,35,6,6,5,0,1,4,0,0,.java
3932,2,1,0,11,0,1,3,3,0,0,11,3,3,6,1,1,3,3,2,2,0,11,3,3,1,0,1,2,0,0,2,1,0,11,0,1,3,3,0,0,11,3,3,6,1,1,3,3,2,2,0,11,3,3,1,0,1,2,0,0,.java
3933,2,1,0,11,0,1,3,3,0,0,11,3,3,6,1,1,3,3,2,2,0,11,3,3,1,0,1,2,0,0,2,1,0,11,0,1,3,3,0,0,11,3,3,6,1,1,3,3,2,2,0,11,3,3,1,0,1,2,0,0,.java
3934,0,0,0,14,0,4,10,10,0,0,14,10,10,16,0,4,10,10,0,2,0,14,10,10,0,0,4,0,0,0,0,0,0,14,0,4,10,10,0,0,14,10,10,16,0,4,10,10,0,2,0,14,10,10,0,0,4,0,0,0,.java
3935,0,0,0,14,0,4,10,10,0,0,14,10,10,16,0,4,10,10,0,2,0,14,10,10,0,0,4,0,0,0,0,0,0,14,0,4,10,10,0,0,14,10,10,16,0,4,10,10,0,2,0,14,10,10,0,0,4,0,0,0,.java
3936,0,0,0,18,0,6,14,14,0,0,18,14,14,23,0,6,14,14,0,3,0,18,14,14,0,0,6,0,0,0,0,0,0,18,0,6,14,14,0,0,18,14,14,23,0,6,14,14,0,3,0,18,14,14,0,0,6,0,0,0,.java
3937,4,1,0,17,0,3,6,6,0,0,17,6,6,9,1,3,3,3,4,4,0,17,6,6,1,0,3,4,0,0,4,1,0,17,0,3,6,6,0,0,17,6,6,9,1,3,3,3,4,4,0,17,6,6,1,0,3,4,0,0,.java
3938,4,6,0,14,0,3,10,10,0,0,14,10,10,10,6,3,6,6,4,3,0,14,10,10,6,0,3,4,0,0,4,6,0,14,0,3,10,10,0,0,14,10,10,10,6,3,6,6,4,3,0,14,10,10,6,0,3,4,0,0,.java
3939,0,2,0,11,0,6,7,7,0,0,11,7,7,14,2,6,8,8,0,1,0,11,7,7,2,0,6,0,0,0,0,2,0,11,0,6,7,7,0,0,11,7,7,14,2,6,8,8,0,1,0,11,7,7,2,0,6,0,0,0,.java
